ID,Sentiment
10713,Positive
7893,Positive
8156,Positive
9010,Positive
9868,Positive
7587,Positive
3839,Positive
2128,Negative
21320,Positive
16695,Positive
10794,Positive
14664,Positive
6101,Positive
15202,Positive
3607,Positive
6422,Positive
2361,Positive
15289,Positive
14985,Positive
8421,Positive
22698,Negative
16663,Positive
2591,Positive
21194,Positive
14325,Positive
4331,Positive
8342,Positive
12839,Positive
17863,Positive
18570,Positive
17804,Positive
20227,Positive
17442,Negative
23451,Positive
15536,Positive
16624,Positive
19927,Positive
21319,Positive
20472,Positive
14656,Positive
6908,Positive
15854,Positive
22583,Positive
12349,Positive
10323,Positive
21465,Positive
22491,Positive
11877,Positive
14017,Positive
4968,Positive
10268,Positive
6227,Positive
21841,Positive
19484,Positive
15971,Positive
16740,Positive
17172,Positive
20799,Positive
5254,Positive
16047,Positive
5271,Positive
14084,Positive
1677,Positive
1319,Positive
5333,Negative
6910,Positive
18406,Positive
9504,Positive
16719,Positive
141,Positive
3680,Positive
15450,Positive
5011,Positive
22006,Positive
602,Positive
23279,Positive
7890,Positive
17240,Positive
5036,Positive
6996,Negative
9267,Positive
21121,Positive
574,Negative
20730,Positive
11045,Positive
5687,Positive
11143,Positive
2177,Positive
20211,Negative
2973,Positive
10207,Negative
4103,Negative
4182,Positive
19,Positive
20191,Positive
11077,Positive
11313,Positive
15252,Positive
21973,Positive
12746,Positive
21475,Positive
12963,Positive
16579,Positive
19150,Positive
9549,Positive
976,Positive
10078,Positive
11397,Positive
15148,Positive
15069,Negative
19737,Negative
6737,Positive
10302,Positive
20286,Positive
14213,Positive
11770,Negative
4340,Positive
20237,Positive
9987,Positive
17859,Positive
14137,Positive
11003,Positive
12697,Negative
20947,Positive
22334,Positive
16966,Positive
15593,Negative
4263,Positive
2893,Positive
19829,Negative
10620,Negative
11834,Positive
13834,Positive
6935,Positive
22433,Positive
7236,Positive
22725,Positive
7509,Positive
3403,Positive
4470,Positive
11056,Positive
6357,Positive
10194,Positive
13210,Positive
5494,Positive
13462,Positive
14673,Positive
7282,Positive
21373,Positive
21749,Positive
21255,Positive
4868,Positive
21744,Positive
10021,Positive
10739,Positive
2672,Positive
8967,Positive
2912,Positive
3106,Positive
6148,Positive
1189,Positive
23053,Positive
20393,Negative
15015,Positive
717,Positive
20062,Positive
4100,Negative
11537,Positive
13879,Positive
11719,Positive
10855,Positive
22037,Positive
7892,Positive
16812,Positive
21369,Positive
10978,Positive
15905,Positive
18310,Positive
17726,Positive
4571,Positive
3076,Positive
728,Positive
2418,Positive
20307,Positive
20287,Negative
17368,Positive
11913,Positive
2019,Positive
20636,Positive
17066,Positive
10533,Positive
696,Positive
18889,Positive
11161,Positive
8754,Positive
2186,Positive
22834,Positive
34,Positive
21075,Positive
21673,Positive
13134,Positive
919,Positive
4681,Positive
14454,Positive
20064,Positive
20973,Positive
16497,Positive
4980,Positive
10570,Positive
20897,Positive
12238,Positive
4857,Positive
18363,Positive
13439,Positive
959,Positive
3337,Negative
3114,Positive
2489,Positive
10512,Positive
18336,Positive
6283,Positive
15844,Positive
3896,Positive
17487,Positive
12627,Positive
18594,Positive
14941,Positive
21648,Positive
10691,Positive
2473,Positive
21995,Negative
20771,Positive
14637,Positive
7399,Positive
17587,Positive
3405,Positive
10344,Positive
8011,Positive
6429,Negative
11802,Positive
15521,Positive
2881,Positive
16683,Positive
16402,Positive
17745,Positive
20608,Positive
15809,Positive
15991,Positive
5936,Positive
442,Positive
5900,Negative
14468,Positive
20028,Positive
3720,Positive
17962,Negative
3084,Positive
3398,Positive
23216,Negative
6769,Positive
20657,Positive
16184,Positive
20038,Positive
1878,Positive
4451,Positive
22341,Positive
20733,Positive
3035,Negative
15302,Positive
11837,Positive
11584,Positive
12703,Positive
9562,Negative
21053,Negative
3125,Positive
1652,Positive
15597,Positive
23171,Positive
14880,Positive
23315,Positive
19672,Positive
10208,Positive
10617,Negative
21440,Positive
22510,Negative
18552,Positive
10857,Positive
20711,Positive
8246,Positive
18676,Negative
4151,Positive
20516,Positive
14407,Negative
15431,Positive
21758,Positive
11072,Negative
21797,Positive
21530,Positive
5063,Positive
299,Positive
18239,Positive
6917,Positive
11688,Positive
3376,Negative
12557,Positive
4899,Positive
14363,Positive
6905,Positive
12318,Positive
15679,Positive
15102,Positive
3340,Positive
19783,Positive
5633,Positive
6731,Positive
17190,Negative
19581,Positive
14258,Positive
4957,Negative
10189,Positive
17208,Positive
6433,Negative
6384,Positive
11271,Positive
17095,Negative
23379,Positive
439,Positive
22630,Positive
15909,Positive
5711,Positive
11039,Negative
22874,Positive
12526,Negative
9385,Positive
19289,Positive
2753,Positive
20301,Negative
117,Positive
4960,Negative
3629,Positive
18461,Positive
20230,Positive
10960,Positive
3934,Positive
19628,Positive
17954,Negative
5408,Positive
14658,Positive
23008,Positive
20909,Negative
21570,Positive
14347,Positive
15452,Positive
5069,Negative
6106,Positive
9277,Positive
424,Positive
18261,Positive
4365,Positive
12251,Positive
19004,Positive
16811,Positive
17831,Positive
15018,Positive
10508,Positive
20157,Positive
23408,Positive
12043,Positive
18797,Negative
184,Negative
542,Positive
2116,Positive
6220,Positive
19689,Positive
6259,Positive
7540,Positive
20189,Positive
820,Positive
11079,Positive
1781,Positive
8538,Positive
6323,Positive
1020,Positive
15805,Positive
22275,Positive
10687,Positive
3828,Positive
17013,Positive
7691,Positive
16516,Positive
14434,Negative
7129,Positive
8887,Negative
16308,Positive
16368,Positive
20564,Positive
13515,Positive
21371,Positive
1894,Positive
718,Positive
4611,Positive
8460,Positive
14510,Positive
7697,Negative
12798,Positive
12651,Positive
20313,Positive
1339,Negative
12438,Positive
15622,Positive
6749,Positive
10140,Positive
16938,Positive
1859,Positive
14597,Positive
19130,Positive
9611,Negative
16267,Positive
14357,Negative
8630,Positive
18458,Positive
12530,Positive
20913,Positive
9718,Negative
13296,Positive
18153,Positive
22800,Positive
15175,Positive
9224,Negative
20804,Positive
4480,Positive
10601,Positive
13756,Positive
22123,Positive
10307,Positive
17283,Positive
12842,Negative
13547,Positive
16945,Positive
14265,Positive
3515,Positive
15203,Positive
13712,Positive
1021,Positive
18592,Positive
9674,Positive
21229,Positive
14451,Positive
14033,Positive
7529,Negative
4139,Positive
18514,Positive
4118,Positive
15992,Negative
6405,Positive
13555,Positive
9297,Positive
2877,Positive
21474,Positive
10954,Positive
10154,Positive
10521,Negative
16735,Positive
15806,Positive
339,Positive
5673,Positive
3588,Positive
12601,Positive
20102,Positive
17796,Positive
11078,Positive
18398,Positive
10631,Positive
7309,Positive
2845,Positive
17293,Positive
16888,Positive
555,Positive
16409,Positive
1820,Positive
12932,Positive
19509,Positive
9219,Positive
2919,Negative
13251,Positive
20934,Positive
8978,Positive
10040,Positive
1650,Positive
7703,Negative
13680,Negative
20996,Positive
11576,Positive
19331,Negative
17022,Negative
10890,Positive
21872,Positive
18683,Negative
10704,Negative
2284,Positive
14867,Positive
964,Positive
1281,Positive
7240,Positive
564,Positive
79,Positive
939,Positive
19746,Positive
9911,Positive
5882,Positive
15099,Positive
12224,Positive
7957,Positive
20663,Positive
6838,Positive
20454,Positive
14612,Positive
3696,Positive
4342,Positive
7036,Positive
3145,Positive
8869,Positive
22520,Positive
16894,Positive
11999,Positive
22265,Negative
17453,Positive
13504,Positive
774,Positive
4005,Positive
320,Positive
10956,Negative
6231,Positive
19485,Positive
3044,Positive
20577,Positive
2113,Positive
2887,Positive
19236,Positive
21690,Positive
17899,Negative
22951,Positive
6174,Positive
22940,Negative
11909,Positive
2899,Positive
9822,Positive
15268,Positive
11756,Positive
13294,Positive
22549,Positive
6948,Positive
3752,Positive
10762,Positive
8835,Positive
2075,Positive
10133,Positive
21082,Positive
13490,Positive
23339,Positive
17032,Positive
16770,Positive
22818,Positive
17315,Positive
19819,Positive
7660,Positive
21789,Positive
2034,Positive
21711,Positive
8284,Positive
971,Positive
7793,Negative
753,Positive
93,Positive
22168,Positive
2385,Positive
16631,Positive
6255,Positive
7852,Positive
22557,Positive
17348,Positive
8894,Positive
19965,Negative
4355,Positive
13730,Positive
18291,Positive
15697,Positive
13147,Positive
4330,Positive
4192,Negative
20563,Negative
8105,Positive
12671,Positive
15968,Positive
2494,Positive
17571,Negative
2979,Positive
14250,Positive
9614,Negative
6763,Positive
18720,Negative
5182,Positive
4158,Positive
22921,Positive
14808,Positive
17484,Positive
14595,Positive
23148,Positive
6415,Positive
19468,Positive
3427,Negative
1920,Positive
14964,Negative
19360,Positive
10908,Positive
8223,Negative
114,Negative
17222,Positive
18753,Positive
4921,Positive
7775,Negative
15142,Positive
4248,Positive
22745,Positive
4993,Positive
16167,Positive
1795,Positive
20600,Positive
6989,Positive
3505,Negative
16270,Positive
11520,Positive
9979,Positive
9405,Positive
10642,Positive
11431,Positive
20755,Positive
14457,Positive
9090,Positive
2709,Positive
21521,Positive
7785,Positive
15386,Positive
16045,Positive
12306,Negative
15155,Positive
14708,Positive
11798,Positive
9256,Positive
13798,Positive
12108,Negative
18377,Positive
9096,Positive
23459,Positive
8774,Positive
16334,Positive
5541,Positive
10020,Positive
4520,Positive
19110,Positive
7668,Positive
11201,Positive
5520,Positive
16002,Negative
12182,Positive
5151,Positive
3664,Positive
11624,Negative
17248,Positive
15670,Positive
4156,Positive
6374,Positive
6216,Negative
9652,Positive
7306,Positive
18222,Positive
11565,Positive
17030,Positive
19691,Positive
1232,Positive
17634,Positive
18140,Positive
15782,Positive
3389,Positive
6757,Positive
7795,Positive
12116,Negative
15919,Positive
1089,Negative
18539,Positive
5905,Positive
21802,Positive
17176,Positive
5556,Positive
21887,Positive
3630,Positive
6932,Positive
12815,Positive
1873,Negative
9440,Positive
10661,Positive
11773,Positive
12936,Negative
7673,Negative
4124,Positive
20858,Positive
8536,Positive
19697,Positive
6195,Positive
18887,Positive
23393,Positive
8965,Positive
4630,Negative
14091,Positive
19461,Positive
18738,Positive
21314,Positive
8955,Positive
7663,Positive
5851,Positive
9969,Positive
18174,Positive
14792,Positive
3377,Positive
18713,Positive
18938,Negative
5415,Positive
10791,Positive
11670,Positive
22786,Positive
23349,Positive
361,Positive
10294,Positive
13043,Positive
5828,Positive
22978,Negative
13862,Positive
11378,Negative
16669,Positive
8333,Positive
13938,Negative
18399,Positive
6137,Positive
16720,Positive
11764,Negative
12713,Positive
15453,Positive
2393,Positive
13393,Positive
16220,Positive
13772,Positive
13211,Positive
10070,Negative
19429,Positive
6226,Positive
21547,Positive
9319,Positive
12898,Positive
12715,Positive
3926,Positive
5260,Positive
7708,Positive
22420,Negative
12389,Negative
6960,Positive
22208,Positive
22045,Positive
21609,Positive
15923,Positive
1168,Positive
3424,Positive
22175,Positive
11567,Positive
636,Positive
14589,Positive
21566,Positive
18327,Positive
16990,Positive
4605,Positive
471,Positive
21649,Positive
17861,Positive
16031,Positive
13467,Positive
15695,Positive
18081,Positive
9975,Positive
4766,Positive
1429,Positive
610,Negative
11598,Negative
8295,Positive
14660,Positive
8044,Positive
7202,Positive
11556,Negative
6505,Positive
16762,Positive
12962,Positive
16621,Positive
3807,Positive
19092,Positive
16425,Positive
1840,Positive
1533,Positive
348,Positive
3347,Positive
4849,Positive
2212,Positive
8580,Positive
11116,Positive
8664,Positive
2203,Negative
1884,Positive
10535,Positive
58,Positive
4015,Positive
20395,Negative
17763,Positive
20632,Positive
7653,Negative
17520,Positive
19548,Positive
8450,Positive
19217,Positive
2837,Negative
10356,Positive
10336,Positive
20267,Positive
16994,Positive
6840,Positive
19615,Positive
10726,Positive
9706,Positive
6027,Positive
17856,Positive
20902,Positive
4678,Positive
1245,Positive
4409,Positive
21002,Positive
7277,Positive
15783,Positive
5335,Positive
19475,Positive
22646,Positive
14845,Positive
3621,Positive
17605,Positive
1615,Positive
7854,Positive
13690,Positive
4612,Positive
9058,Positive
13148,Positive
20585,Positive
7699,Positive
23134,Positive
4755,Positive
7921,Positive
20815,Positive
593,Positive
4410,Positive
15672,Positive
4333,Positive
10122,Positive
14446,Positive
19045,Positive
19799,Positive
14110,Positive
16638,Positive
22202,Positive
20434,Positive
23324,Positive
9118,Positive
601,Positive
22384,Positive
9062,Positive
18344,Negative
15936,Negative
7264,Positive
208,Positive
19303,Positive
14525,Positive
5642,Positive
18083,Positive
7644,Positive
642,Positive
10700,Positive
17780,Positive
20552,Positive
15218,Positive
12471,Positive
18534,Positive
14297,Positive
661,Positive
20373,Positive
9422,Positive
3952,Positive
7266,Positive
21664,Positive
13472,Negative
17454,Positive
3617,Positive
17825,Positive
21156,Positive
11427,Negative
15811,Negative
5897,Positive
14308,Positive
22373,Positive
19964,Positive
16643,Positive
18790,Positive
707,Positive
12736,Positive
11230,Negative
5594,Positive
18633,Negative
20338,Positive
6188,Positive
9149,Positive
20965,Positive
22366,Positive
21296,Positive
8127,Positive
1917,Positive
8090,Positive
14701,Positive
3622,Positive
7359,Positive
18513,Positive
12464,Negative
5343,Positive
18725,Positive
17795,Positive
2432,Negative
17845,Positive
10383,Positive
15876,Positive
13107,Positive
6473,Positive
14704,Negative
10665,Positive
10461,Positive
21428,Positive
14039,Positive
3200,Negative
4695,Positive
14427,Positive
21640,Positive
11772,Positive
11469,Positive
16258,Negative
5505,Positive
12147,Positive
16087,Positive
16076,Positive
3616,Positive
21686,Negative
13546,Negative
10152,Positive
21828,Positive
12599,Negative
20004,Positive
7953,Positive
9176,Positive
14484,Positive
2413,Positive
7735,Negative
16910,Positive
12590,Positive
9944,Positive
22087,Negative
18078,Positive
739,Positive
1453,Positive
3587,Negative
10590,Positive
11532,Positive
22248,Positive
21548,Positive
16648,Positive
10834,Positive
10068,Negative
8305,Negative
18930,Positive
15956,Positive
23249,Positive
23157,Positive
11423,Positive
2861,Positive
6372,Positive
17903,Negative
12213,Positive
5691,Positive
15926,Positive
9273,Negative
14518,Positive
7497,Positive
5493,Positive
14114,Positive
11446,Positive
7903,Positive
5432,Positive
1064,Positive
3674,Positive
17063,Positive
15795,Positive
16744,Positive
21392,Positive
18538,Negative
20086,Negative
5483,Positive
1269,Positive
2819,Positive
17609,Positive
18044,Positive
2481,Positive
8415,Positive
226,Positive
22152,Positive
8058,Positive
23366,Positive
21665,Positive
13144,Positive
20175,Positive
12003,Positive
7057,Positive
5978,Positive
19505,Positive
13391,Positive
16752,Positive
16212,Positive
20716,Positive
14591,Positive
21563,Positive
21133,Positive
16694,Positive
8905,Positive
2056,Positive
5536,Positive
17152,Positive
10572,Positive
19578,Positive
19038,Positive
14663,Positive
19372,Negative
23365,Positive
14389,Positive
932,Positive
12999,Positive
9492,Positive
4262,Positive
8017,Positive
8493,Positive
12440,Positive
19127,Negative
3195,Positive
18911,Positive
15498,Positive
7649,Positive
17875,Positive
12960,Negative
16577,Positive
14671,Positive
17039,Positive
9505,Positive
2151,Positive
16249,Positive
9420,Positive
2934,Positive
8083,Positive
4747,Positive
2407,Positive
17596,Positive
1632,Positive
14676,Positive
4491,Positive
9111,Positive
10599,Negative
21927,Positive
6154,Positive
5393,Positive
22281,Positive
19063,Positive
11098,Positive
1143,Negative
12192,Positive
22283,Positive
3921,Positive
9186,Positive
22878,Positive
1158,Positive
22011,Positive
21479,Positive
2742,Positive
16401,Positive
3537,Positive
11252,Positive
23153,Positive
18825,Positive
4660,Positive
3627,Positive
22923,Positive
1247,Positive
19450,Positive
7705,Positive
859,Positive
1459,Positive
11743,Positive
10569,Positive
15916,Positive
23289,Positive
15164,Positive
17256,Positive
12954,Positive
16650,Positive
9719,Positive
16321,Positive
11014,Negative
21213,Positive
20853,Negative
6944,Positive
2118,Positive
5515,Positive
590,Positive
268,Positive
22649,Positive
1252,Positive
17747,Positive
12263,Positive
4140,Positive
10388,Positive
11302,Negative
4771,Positive
9709,Positive
2802,Positive
11464,Positive
19667,Negative
16606,Positive
7326,Positive
18418,Positive
17872,Positive
2633,Positive
123,Positive
13301,Positive
12020,Positive
21436,Negative
14995,Negative
3172,Positive
21272,Positive
13694,Positive
19917,Positive
4064,Positive
11855,Positive
1848,Positive
19246,Positive
22470,Positive
1935,Positive
8650,Positive
7451,Positive
3237,Positive
6296,Negative
14653,Positive
2555,Negative
4685,Positive
3698,Positive
14878,Positive
10973,Positive
88,Negative
21989,Positive
17271,Negative
3747,Positive
10823,Positive
21139,Positive
18402,Positive
20765,Positive
21330,Positive
3050,Positive
6563,Positive
19296,Positive
9278,Positive
20522,Positive
11550,Positive
22562,Positive
16836,Positive
9842,Positive
9512,Positive
1832,Positive
6467,Negative
22594,Positive
14481,Positive
4636,Positive
13399,Positive
15839,Positive
5553,Positive
203,Positive
7961,Positive
2228,Positive
10026,Positive
19526,Positive
4556,Positive
14320,Positive
18175,Positive
11510,Positive
1902,Positive
8548,Positive
126,Positive
5586,Negative
15606,Positive
8306,Positive
14245,Positive
1124,Positive
17561,Positive
14534,Positive
21106,Positive
7826,Positive
3881,Positive
13205,Positive
22657,Negative
22885,Negative
4053,Positive
2524,Positive
604,Positive
8037,Positive
18844,Negative
3365,Positive
17929,Positive
17115,Positive
10548,Positive
1441,Positive
16543,Positive
3047,Negative
23254,Positive
1017,Positive
7642,Positive
1692,Positive
10088,Negative
2158,Positive
10752,Positive
18674,Positive
3311,Positive
4428,Positive
19100,Positive
14461,Positive
2252,Negative
3798,Positive
6914,Positive
23013,Positive
21443,Positive
10790,Negative
10193,Positive
3053,Positive
21554,Positive
10499,Positive
80,Positive
2244,Positive
8311,Positive
21801,Negative
15420,Positive
9621,Positive
1491,Positive
15084,Positive
12277,Positive
17233,Positive
17850,Positive
3239,Positive
11807,Positive
3422,Positive
17243,Positive
7706,Negative
1375,Positive
788,Positive
7868,Positive
5304,Positive
13512,Positive
22789,Positive
19309,Negative
22195,Positive
21331,Positive
8088,Positive
4364,Positive
18748,Positive
19155,Positive
7270,Positive
14335,Positive
1977,Negative
1750,Positive
7040,Positive
14474,Positive
9774,Negative
3966,Negative
21321,Positive
9345,Positive
2178,Positive
11498,Positive
15757,Positive
7952,Positive
5152,Positive
4613,Positive
5606,Negative
16953,Positive
10660,Positive
5848,Positive
11306,Positive
22647,Positive
5155,Positive
1611,Positive
13986,Positive
11902,Positive
9292,Positive
23388,Positive
14694,Positive
23414,Positive
17876,Negative
12294,Negative
3028,Positive
3485,Positive
14914,Positive
13030,Positive
11212,Positive
13551,Positive
22269,Positive
21394,Positive
16462,Negative
23201,Positive
8582,Positive
8891,Positive
18968,Positive
7527,Negative
15414,Positive
8334,Positive
14541,Positive
10437,Positive
13140,Positive
1165,Positive
22028,Positive
11353,Positive
7615,Positive
21752,Positive
4198,Positive
4994,Positive
17130,Positive
14842,Positive
7752,Negative
16630,Positive
5077,Positive
9286,Positive
8757,Positive
449,Positive
16356,Positive
3164,Positive
17267,Positive
3569,Negative
6913,Positive
14851,Positive
4454,Positive
12112,Positive
23061,Positive
7810,Positive
17665,Positive
17563,Positive
2542,Negative
8730,Negative
12135,Positive
6486,Positive
20647,Positive
15457,Positive
5436,Positive
20340,Positive
15792,Positive
3713,Positive
19978,Positive
3737,Positive
7845,Positive
11487,Positive
2265,Positive
21698,Positive
1691,Positive
8316,Positive
15791,Negative
22537,Positive
14169,Negative
10131,Positive
19392,Positive
10832,Negative
22043,Positive
21077,Positive
13333,Positive
19669,Positive
23467,Positive
15412,Positive
20199,Positive
22736,Positive
18772,Positive
7756,Positive
14540,Positive
14371,Positive
22501,Positive
13100,Positive
18200,Positive
21101,Positive
23090,Positive
249,Positive
3328,Positive
2251,Negative
4789,Positive
23303,Positive
522,Positive
2889,Positive
20431,Positive
841,Positive
12157,Positive
12819,Positive
19313,Positive
2974,Positive
3243,Positive
17995,Positive
11202,Positive
3703,Positive
13313,Positive
15005,Positive
7332,Positive
23411,Positive
21545,Positive
10633,Positive
7126,Positive
22595,Positive
15889,Positive
8215,Positive
8027,Positive
13193,Positive
5941,Positive
6542,Positive
19187,Positive
7205,Positive
15000,Positive
7341,Positive
12393,Positive
16385,Positive
1828,Negative
9269,Positive
1861,Positive
6031,Positive
897,Positive
4274,Positive
16676,Positive
3863,Positive
3646,Positive
11799,Positive
21388,Positive
5755,Positive
19182,Positive
10701,Positive
11215,Positive
11689,Positive
678,Positive
7551,Positive
4641,Negative
9623,Positive
20007,Positive
15601,Positive
14972,Positive
2030,Positive
3792,Negative
17474,Positive
15775,Positive
504,Positive
12600,Positive
16943,Positive
11373,Positive
17990,Positive
12521,Positive
19428,Positive
18221,Positive
16592,Positive
11115,Positive
16299,Positive
19857,Positive
20174,Positive
9657,Positive
8587,Positive
10886,Positive
12722,Positive
20309,Positive
22561,Positive
20721,Positive
1500,Positive
7201,Positive
19177,Positive
7954,Positive
21632,Positive
7063,Positive
7879,Positive
2000,Negative
18554,Positive
9601,Positive
16208,Positive
17749,Positive
17834,Positive
17638,Positive
7114,Positive
17123,Positive
20871,Positive
19830,Positive
22008,Positive
13395,Positive
7383,Negative
13946,Negative
6874,Positive
4408,Positive
16897,Positive
16237,Positive
9117,Positive
16454,Positive
1366,Positive
4961,Positive
7510,Negative
7159,Positive
10874,Positive
21261,Positive
21746,Positive
9560,Positive
22715,Positive
16920,Positive
5823,Positive
15033,Positive
2289,Positive
4797,Positive
1243,Positive
277,Positive
11575,Positive
5731,Positive
1428,Positive
11269,Positive
20753,Positive
3716,Positive
11118,Positive
16536,Positive
6302,Positive
20743,Positive
3654,Positive
19566,Positive
2269,Negative
6895,Positive
9280,Positive
19959,Positive
11085,Positive
22614,Positive
22535,Positive
20255,Positive
10137,Positive
1075,Positive
22889,Positive
3543,Positive
1850,Positive
9896,Positive
20917,Positive
15321,Positive
7059,Negative
9976,Positive
12432,Positive
16496,Negative
19025,Positive
19604,Positive
17085,Positive
10318,Positive
22417,Negative
12232,Positive
9892,Negative
11194,Positive
7226,Positive
6945,Positive
3420,Positive
22126,Negative
10003,Positive
23362,Positive
14706,Negative
6671,Positive
13115,Positive
13746,Positive
3448,Positive
19790,Positive
5224,Positive
1439,Positive
23072,Negative
15404,Positive
745,Negative
217,Positive
14409,Positive
2682,Positive
8637,Negative
11676,Positive
11832,Positive
6708,Positive
2970,Positive
4319,Negative
20010,Positive
19616,Positive
5559,Positive
10377,Negative
9567,Negative
21009,Positive
3610,Positive
23026,Positive
14403,Negative
8966,Positive
17053,Positive
12504,Negative
7888,Positive
7799,Positive
16687,Positive
11005,Positive
13257,Positive
12009,Positive
18476,Negative
10796,Negative
652,Positive
3887,Positive
22576,Negative
1927,Positive
12010,Positive
11507,Positive
14441,Positive
21923,Positive
17455,Positive
14067,Positive
10918,Positive
3891,Positive
15482,Positive
1949,Positive
17621,Positive
16186,Negative
19230,Positive
6247,Positive
1275,Positive
9040,Positive
796,Positive
11123,Positive
15786,Positive
23360,Positive
16474,Positive
2277,Positive
22391,Positive
21525,Positive
20147,Negative
13514,Positive
15581,Positive
8150,Positive
20512,Negative
14829,Positive
18637,Positive
19583,Negative
22623,Positive
6159,Positive
12056,Positive
16576,Positive
1094,Positive
22654,Positive
3400,Positive
11601,Positive
7772,Positive
15313,Positive
12347,Positive
22268,Positive
13782,Positive
13633,Positive
20016,Positive
11307,Positive
16616,Negative
3550,Positive
2798,Positive
23433,Positive
3178,Positive
15177,Positive
21294,Positive
7878,Positive
8679,Positive
19421,Positive
9360,Positive
5035,Positive
22077,Positive
12005,Positive
18238,Positive
16327,Positive
9362,Positive
5737,Negative
21057,Positive
19710,Positive
1962,Positive
12060,Positive
1862,Positive
516,Positive
19632,Positive
22750,Positive
8084,Positive
21324,Positive
20259,Positive
16433,Positive
9544,Positive
14447,Positive
7917,Positive
1220,Positive
21368,Positive
8363,Negative
16820,Positive
21285,Negative
6024,Positive
6416,Positive
6359,Positive
8982,Positive
4500,Positive
6955,Positive
2110,Negative
8570,Negative
7243,Positive
15631,Positive
2886,Positive
19346,Positive
15658,Positive
18475,Positive
21019,Positive
16123,Positive
931,Positive
4608,Negative
1890,Negative
18210,Positive
8781,Positive
8938,Positive
6569,Positive
22775,Positive
14315,Positive
3701,Positive
22136,Positive
21014,Negative
9343,Positive
10597,Positive
14931,Positive
7522,Positive
4930,Positive
15683,Positive
13097,Positive
11804,Positive
2977,Positive
12062,Positive
18620,Positive
17866,Positive
9741,Positive
16559,Positive
13062,Positive
17829,Positive
14036,Positive
12976,Positive
11154,Negative
6493,Positive
1224,Positive
18498,Positive
4895,Positive
8378,Positive
19500,Positive
942,Negative
14014,Positive
20460,Positive
12654,Positive
18705,Positive
6803,Positive
613,Positive
7846,Negative
8302,Positive
9025,Positive
18850,Positive
12709,Positive
7097,Positive
9760,Positive
3379,Positive
469,Positive
15113,Positive
21301,Negative
4819,Positive
14826,Positive
21949,Positive
3931,Positive
10748,Positive
10155,Positive
8439,Positive
8389,Positive
206,Positive
5628,Positive
19277,Positive
14675,Positive
8726,Positive
10069,Positive
23126,Positive
20377,Positive
16038,Positive
8114,Positive
2445,Positive
18584,Positive
10153,Negative
17347,Negative
4876,Positive
2492,Positive
3090,Positive
15766,Positive
19119,Negative
2651,Positive
16974,Positive
14821,Positive
10546,Positive
12190,Positive
5705,Positive
8989,Positive
7020,Positive
7428,Positive
1875,Positive
416,Positive
2499,Positive
6647,Positive
3299,Negative
12396,Positive
18823,Positive
401,Positive
23179,Positive
9199,Positive
15666,Positive
1170,Positive
6997,Positive
18016,Positive
16093,Negative
18615,Positive
9566,Positive
9501,Positive
14794,Positive
843,Positive
10090,Negative
650,Positive
7352,Positive
17298,Positive
2916,Positive
15104,Positive
207,Positive
10019,Positive
21058,Positive
20073,Positive
22664,Positive
12751,Positive
6011,Positive
5366,Positive
3255,Positive
11701,Positive
4466,Positive
11445,Positive
12720,Positive
11107,Positive
18956,Positive
13594,Negative
23176,Positive
2752,Positive
21993,Positive
12944,Positive
363,Positive
10396,Positive
8135,Positive
1407,Positive
1436,Positive
12431,Positive
1259,Positive
14911,Negative
11211,Positive
4474,Positive
5389,Positive
16652,Positive
4762,Positive
19400,Negative
17509,Positive
13131,Positive
3611,Positive
2032,Positive
19546,Positive
5932,Positive
4725,Positive
908,Positive
9016,Positive
16922,Positive
10946,Positive
13286,Positive
14275,Positive
20047,Positive
12193,Positive
20979,Positive
14273,Positive
12095,Negative
3726,Positive
4128,Negative
1619,Positive
9439,Positive
19036,Positive
13632,Negative
20176,Positive
7080,Positive
4896,Positive
15009,Positive
7486,Positive
10309,Positive
7994,Positive
8253,Positive
15619,Positive
5961,Positive
7300,Positive
9349,Positive
16005,Positive
5723,Positive
22560,Positive
14793,Positive
2425,Negative
16613,Positive
14719,Positive
20484,Positive
11136,Positive
19181,Positive
1812,Positive
19793,Negative
21824,Positive
17827,Positive
22180,Positive
685,Positive
10670,Positive
7102,Positive
8642,Positive
21432,Positive
13216,Positive
14522,Negative
2839,Positive
15585,Positive
15144,Negative
3241,Positive
22879,Positive
9137,Positive
10636,Positive
9952,Positive
764,Positive
12262,Positive
10532,Positive
4341,Positive
6572,Positive
22319,Positive
10050,Positive
12289,Negative
6099,Negative
4276,Positive
2195,Positive
15872,Positive
14583,Positive
12951,Positive
3574,Positive
19833,Positive
7453,Positive
19424,Positive
4644,Positive
1674,Positive
9607,Positive
18067,Positive
16708,Positive
21549,Positive
8146,Negative
19530,Negative
20336,Positive
10339,Positive
13187,Positive
4942,Positive
7186,Positive
16026,Positive
8739,Positive
22924,Positive
10811,Positive
12804,Positive
2907,Negative
11251,Positive
2471,Positive
4817,Positive
3024,Positive
5222,Positive
19878,Positive
6704,Positive
259,Positive
15263,Positive
2437,Positive
8734,Positive
5944,Positive
4244,Positive
22394,Positive
3113,Positive
3202,Positive
677,Positive
19408,Positive
1078,Negative
18454,Positive
10196,Positive
23355,Positive
14700,Positive
10436,Positive
4891,Positive
15835,Positive
6073,Positive
15322,Negative
19058,Positive
10134,Positive
13499,Negative
5100,Positive
21338,Positive
7195,Negative
